0,1,2
16.88515769505231,10.624682598701519,0.6
16.8656748448024,10.647574221412208,0.6
16.846048261073705,10.670342731581503,0.6
16.82627872179875,10.69298722674136,0.6
16.806367010576345,10.715506809339276,0.6
16.786313916640523,10.737900586773865,0.6
16.76612023482926,10.760167671430246,0.6
16.745786765552968,10.782307180715204,0.6
16.72531431476276,10.804318237092204,0.6
16.704703693918532,10.826199968116148,0.6
16.683955719956764,10.847951506467965,0.6
16.663071215258164,10.869571989988998,0.6
16.642051007615073,10.89106056171515,0.6
16.62089593019863,10.912416369910888,0.6
16.59960682152577,10.933638568102971,0.6
16.57818452542599,10.954726315114023,0.6
16.556629891007873,10.975678775095858,0.6
16.534943772625482,10.996495117562619,0.6
16.513127029844437,11.017174517423706,0.6
16.4911805274079,11.03771615501645,0.6
16.469105135202252,11.05811921613864,0.6
16.446901728222656,11.078382892080763,0.6
16.424571186538344,11.098506379658067,0.6
16.402114395257748,11.11848888124242,0.6
16.37953224449341,11.138329604793881,0.6
16.356825629326714,11.158027763892141,0.6
16.33399544977239,11.17758257776766,0.6
16.31104261074286,11.196993271332627,0.6
16.287968022012336,11.216259075211688,0.6
16.264772598180823,11.23537922577242,0.6
16.24145725863779,11.25435296515563,0.6
16.218022927525787,11.273179541305367,0.6
16.194470533703786,11.291858207998747,0.6
16.170801010710377,11.310388224875517,0.6
16.147015296726764,11.328768857467413,0.6
16.123114334539558,11.346999377227274,0.6
16.09909907150345,11.365079061557905,0.6
16.074970459503614,11.383007193840726,0.6
16.050729454918017,11.400783063464177,0.6
16.02637701857949,11.418405965851885,0.6
16.001914115737637,11.435875202490593,0.6
15.97734171602061,11.453190080957832,0.6
15.952660793396628,11.470349914949393,0.6
15.927872326135414,11.487354024306505,0.6
15.9029772967694,11.504201735042798,0.6
15.877976692054771,11.520892379371046,0.6
15.852871502932395,11.537425295729584,0.6
15.827662724488494,11.553799828808579,0.6
15.802351355915237,11.570015329575982,0.6
15.776938400471128,11.586071155303248,0.6
15.75142486544122,11.60196666959083,0.6
15.725811762097232,11.617701242393384,0.6
15.700100105657416,11.633274250044758,0.6
15.674290915246356,11.648685075282705,0.6
15.648385213854553,11.663933107273346,0.6
15.622384028297882,11.679017741635388,0.6
15.5962883891769,11.693938380464072,0.6
15.57009933083597,11.70869443235489,0.6
15.543817891322309,11.723285312426992,0.6
15.517445112344795,11.737710442346408,0.6
15.490982039232708,11.751969250348946,0.6
15.464429720894291,11.766061171262862,0.6
15.437789209775156,11.779985646531262,0.6
15.411061561816606,11.793742124234235,0.6
15.384247836413735,11.80733005911075,0.6
15.357349096373477,11.820748912580235,0.6
15.330366407872464,11.833998152763954,0.6
15.303300840414746,11.847077254506079,0.6
15.276153466789449,11.85998569939449,0.6
15.2489253630282,11.87272297578136,0.6
15.221617608362507,11.885288578803392,0.6
15.194231285180983,11.897682010401862,0.6
15.166767478986424,11.90990277934234,0.6
15.139227278352807,11.92195040123418,0.6
15.11161177488211,11.933824398549707,0.6
15.083922063161097,11.945524300643132,0.6
15.05615924071787,11.957049643769249,0.6
15.02832440797841,11.968399971101764,0.6
15.000418668222954,11.979574832751437,0.6
14.972443127542236,11.990573785783912,0.6
14.944398894793695,12.001396394237254,0.6
14.916287081557469,12.012042229139244,0.6
14.888108802092377,12.022510868524382,0.6
14.85986517329174,12.032801897450605,0.6
14.831557314639088,12.042914908015746,0.6
14.803186348163843,12.05284949937368,0.6
14.77475339839678,12.062605277750242,0.6
14.746259592325503,12.072181856458808,0.6
14.717706059349753,12.081578855915636,0.6
14.689093931236647,12.09079590365491,0.6
14.660424342075821,12.099832634343501,0.6
14.631698428234468,12.10868868979545,0.6
14.60291732831231,12.117363718986162,0.6
14.574082183096465,12.125857378066318,0.6
14.545194135516219,12.134169330375514,0.6
14.516254330597741,12.142299246455591,0.6
14.487263915418673,12.150246804063709,0.6
14.458224039062705,12.158011688185104,0.6
14.429135852573975,12.165593591045585,0.6
14.400000508911493,12.17299221212373,0.6
14.370819162903423,12.1802072581628,0.6
14.341592971201289,12.187238443182355,0.6
14.312323092234179,12.194085488489597,0.6
14.283010686162774,12.200748122690413,0.6
14.253656914833398,12.207226081700137,0.6
14.224262941731963,12.213519108754006,0.6
14.194829931937825,12.219626954417357,0.6
14.165359052077655,12.225549376595488,0.6
14.135851470279137,12.231286140543276,0.6
14.106308356124716,12.236837018874471,0.6
14.076730880605217,12.242201791570709,0.6
14.047120216073434,12.24738024599024,0.6
14.01747753619767,12.25237217687634,0.6
13.987804015915192,12.257177386365473,0.6
13.958100831385705,12.261795683995107,0.6
13.92836915994468,12.26622688671128,0.6
13.898610180056728,12.270470818875845,0.6
13.868825071268882,12.274527312273442,0.6
13.839015014163815,12.278396206118162,0.6
13.809181190313097,12.28207734705991,0.6
13.77932478223031,12.285570589190502,0.6
13.749446973324211,12.288875794049435,0.6
13.719548947851816,12.291992830629372,0.6
13.689631890871443,12.294921575381348,0.6
13.659696988195783,12.29766191221966,0.6
13.629745426344844,12.300213732526466,0.6
13.599778392498962,12.30257693515609,0.6
13.56979707445173,12.30475142643904,0.6
13.539802660562918,12.306737120185707,0.6
13.509796339711377,12.308533937689795,0.6
13.479779301247893,12.310141807731434,0.6
13.44975273494809,12.311560666579997,0.6
13.419717830965215,12.312790457996641,0.6
13.389675779783015,12.31383113323652,0.6
13.35962777216852,12.314682651050724,0.6
13.329574999124842,12.315344977687925,0.6
13.299518651844009,12.315818086895693,0.6
13.269459921659683,12.31610195992155,0.6
13.239400000000002,12.316196585513719,0.6
13.221327710843376,12.316196585513719,0.6
13.203255421686748,12.316196585513719,0.6
13.185183132530122,12.316196585513719,0.6
13.167110843373496,12.316196585513719,0.6
13.149038554216869,12.316196585513719,0.6
13.130966265060243,12.316196585513719,0.6
13.112893975903615,12.316196585513719,0.6
13.09482168674699,12.316196585513719,0.6
13.076749397590364,12.316196585513719,0.6
13.058677108433736,12.316196585513719,0.6
13.04060481927711,12.316196585513719,0.6
13.022532530120484,12.316196585513719,0.6
13.004460240963857,12.316196585513719,0.6
12.986387951807231,12.316196585513719,0.6
12.968315662650603,12.316196585513719,0.6
12.950243373493977,12.316196585513719,0.6
12.932171084337352,12.316196585513719,0.6
12.914098795180724,12.316196585513719,0.6
12.896026506024098,12.316196585513719,0.6
12.877954216867472,12.316196585513719,0.6
12.859881927710845,12.316196585513719,0.6
12.841809638554219,12.316196585513719,0.6
12.823737349397591,12.316196585513719,0.6
12.805665060240965,12.316196585513719,0.6
12.78759277108434,12.316196585513719,0.6
12.769520481927712,12.316196585513719,0.6
12.751448192771086,12.316196585513719,0.6
12.73337590361446,12.316196585513719,0.6
12.715303614457833,12.316196585513719,0.6
12.697231325301207,12.316196585513719,0.6
12.67915903614458,12.316196585513719,0.6
12.661086746987953,12.316196585513719,0.6
12.643014457831327,12.316196585513719,0.6
12.6249421686747,12.316196585513719,0.6
12.606869879518074,12.316196585513719,0.6
12.588797590361448,12.316196585513719,0.6
12.57072530120482,12.316196585513719,0.6
12.552653012048195,12.316196585513719,0.6
12.534580722891567,12.316196585513719,0.6
12.516508433734941,12.316196585513719,0.6
12.498436144578315,12.316196585513719,0.6
12.480363855421688,12.316196585513719,0.6
12.462291566265062,12.316196585513719,0.6
12.444219277108436,12.316196585513719,0.6
12.426146987951808,12.316196585513719,0.6
12.408074698795183,12.316196585513719,0.6
12.390002409638555,12.316196585513719,0.6
12.37193012048193,12.316196585513719,0.6
12.353857831325303,12.316196585513719,0.6
12.335785542168676,12.316196585513719,0.6
12.31771325301205,12.316196585513719,0.6
12.299640963855424,12.316196585513719,0.6
12.281568674698796,12.316196585513719,0.6
12.26349638554217,12.316196585513719,0.6
12.245424096385545,12.316196585513719,0.6
12.227351807228917,12.316196585513719,0.6
12.209279518072291,12.316196585513719,0.6
12.191207228915664,12.316196585513719,0.6
12.173134939759038,12.316196585513719,0.6
12.155062650602412,12.316196585513719,0.6
12.136990361445784,12.316196585513719,0.6
12.118918072289159,12.316196585513719,0.6
12.100845783132531,12.316196585513719,0.6
12.082773493975905,12.316196585513719,0.6
12.06470120481928,12.316196585513719,0.6
12.046628915662652,12.316196585513719,0.6
12.028556626506026,12.316196585513719,0.6
12.0104843373494,12.316196585513719,0.6
11.992412048192772,12.316196585513719,0.6
11.974339759036146,12.316196585513719,0.6
11.95626746987952,12.316196585513719,0.6
11.938195180722893,12.316196585513719,0.6
11.920122891566267,12.316196585513719,0.6
11.90205060240964,12.316196585513719,0.6
11.883978313253014,12.316196585513719,0.6
11.865906024096388,12.316196585513719,0.6
11.84783373493976,12.316196585513719,0.6
11.829761445783134,12.316196585513719,0.6
11.811689156626509,12.316196585513719,0.6
11.793616867469881,12.316196585513719,0.6
11.775544578313255,12.316196585513719,0.6
11.757472289156627,12.316196585513719,0.6
11.739400000000002,12.316196585513719,0.6
11.721327710843376,12.316196585513719,0.6
11.703255421686748,12.316196585513719,0.6
11.685183132530122,12.316196585513719,0.6
11.667110843373496,12.316196585513719,0.6
11.649038554216869,12.316196585513719,0.6
11.630966265060243,12.316196585513719,0.6
11.612893975903615,12.316196585513719,0.6
11.59482168674699,12.316196585513719,0.6
11.576749397590364,12.316196585513719,0.6
11.558677108433736,12.316196585513719,0.6
11.54060481927711,12.316196585513719,0.6
11.522532530120483,12.316196585513719,0.6
11.504460240963857,12.316196585513719,0.6
11.486387951807231,12.316196585513719,0.6
11.468315662650603,12.316196585513719,0.6
11.450243373493977,12.316196585513719,0.6
11.432171084337352,12.316196585513719,0.6
11.414098795180724,12.316196585513719,0.6
11.396026506024098,12.316196585513719,0.6
11.377954216867472,12.316196585513719,0.6
11.359881927710845,12.316196585513719,0.6
11.341809638554219,12.316196585513719,0.6
11.323737349397591,12.316196585513719,0.6
11.305665060240965,12.316196585513719,0.6
11.28759277108434,12.316196585513719,0.6
11.269520481927712,12.316196585513719,0.6
11.251448192771086,12.316196585513719,0.6
11.23337590361446,12.316196585513719,0.6
11.215303614457833,12.316196585513719,0.6
11.197231325301207,12.316196585513719,0.6
11.17915903614458,12.316196585513719,0.6
11.161086746987953,12.316196585513719,0.6
11.143014457831327,12.316196585513719,0.6
11.1249421686747,12.316196585513719,0.6
11.106869879518074,12.316196585513719,0.6
11.088797590361448,12.316196585513719,0.6
11.07072530120482,12.316196585513719,0.6
11.052653012048195,12.316196585513719,0.6
11.034580722891569,12.316196585513719,0.6
11.016508433734941,12.316196585513719,0.6
10.998436144578315,12.316196585513719,0.6
10.980363855421688,12.316196585513719,0.6
10.962291566265062,12.316196585513719,0.6
10.944219277108434,12.316196585513719,0.6
10.926146987951808,12.316196585513719,0.6
10.908074698795183,12.316196585513719,0.6
10.890002409638555,12.316196585513719,0.6
10.87193012048193,12.316196585513719,0.6
10.853857831325303,12.316196585513719,0.6
10.835785542168676,12.316196585513719,0.6
10.81771325301205,12.316196585513719,0.6
10.799640963855424,12.316196585513719,0.6
10.781568674698796,12.316196585513719,0.6
10.76349638554217,12.316196585513719,0.6
10.745424096385545,12.316196585513719,0.6
10.727351807228917,12.316196585513719,0.6
10.709279518072291,12.316196585513719,0.6
10.691207228915664,12.316196585513719,0.6
10.673134939759038,12.316196585513719,0.6
10.65506265060241,12.316196585513719,0.6
10.636990361445784,12.316196585513719,0.6
10.618918072289159,12.316196585513719,0.6
10.600845783132533,12.316196585513719,0.6
10.582773493975905,12.316196585513719,0.6
10.56470120481928,12.316196585513719,0.6
10.546628915662652,12.316196585513719,0.6
10.528556626506026,12.316196585513719,0.6
10.5104843373494,12.316196585513719,0.6
10.492412048192772,12.316196585513719,0.6
10.474339759036146,12.316196585513719,0.6
10.45626746987952,12.316196585513719,0.6
10.438195180722893,12.316196585513719,0.6
10.420122891566267,12.316196585513719,0.6
10.40205060240964,12.316196585513719,0.6
10.383978313253014,12.316196585513719,0.6
10.365906024096388,12.316196585513719,0.6
10.347833734939762,12.316196585513719,0.6
10.329761445783134,12.316196585513719,0.6
10.311689156626507,12.316196585513719,0.6
10.293616867469881,12.316196585513719,0.6
10.275544578313255,12.316196585513719,0.6
10.257472289156627,12.316196585513719,0.6
10.239400000000002,12.316196585513719,0.6
10.221327710843376,12.316196585513719,0.6
10.203255421686748,12.316196585513719,0.6
10.185183132530122,12.316196585513719,0.6
10.167110843373496,12.316196585513719,0.6
10.149038554216869,12.316196585513719,0.6
10.130966265060243,12.316196585513719,0.6
10.112893975903617,12.316196585513719,0.6
10.09482168674699,12.316196585513719,0.6
10.076749397590364,12.316196585513719,0.6
10.058677108433736,12.316196585513719,0.6
10.04060481927711,12.316196585513719,0.6
10.022532530120483,12.316196585513719,0.6
10.004460240963857,12.316196585513719,0.6
9.986387951807231,12.316196585513719,0.6
9.968315662650603,12.316196585513719,0.6
9.950243373493977,12.316196585513719,0.6
9.932171084337352,12.316196585513719,0.6
9.914098795180724,12.316196585513719,0.6
9.896026506024098,12.316196585513719,0.6
9.877954216867472,12.316196585513719,0.6
9.859881927710845,12.316196585513719,0.6
9.841809638554219,12.316196585513719,0.6
9.823737349397593,12.316196585513719,0.6
9.805665060240965,12.316196585513719,0.6
9.78759277108434,12.316196585513719,0.6
9.769520481927712,12.316196585513719,0.6
9.751448192771086,12.316196585513719,0.6
9.73337590361446,12.316196585513719,0.6
9.715303614457833,12.316196585513719,0.6
9.697231325301207,12.316196585513719,0.6
9.67915903614458,12.316196585513719,0.6
9.661086746987953,12.316196585513719,0.6
9.643014457831327,12.316196585513719,0.6
9.6249421686747,12.316196585513719,0.6
9.606869879518074,12.316196585513719,0.6
9.588797590361448,12.316196585513719,0.6
9.57072530120482,12.316196585513719,0.6
9.552653012048195,12.316196585513719,0.6
9.534580722891569,12.316196585513719,0.6
9.516508433734941,12.316196585513719,0.6
9.498436144578315,12.316196585513719,0.6
9.48036385542169,12.316196585513719,0.6
9.462291566265062,12.316196585513719,0.6
9.444219277108436,12.316196585513719,0.6
9.426146987951808,12.316196585513719,0.6
9.408074698795183,12.316196585513719,0.6
9.390002409638555,12.316196585513719,0.6
9.37193012048193,12.316196585513719,0.6
9.353857831325303,12.316196585513719,0.6
9.335785542168676,12.316196585513719,0.6
9.31771325301205,12.316196585513719,0.6
9.299640963855424,12.316196585513719,0.6
9.281568674698796,12.316196585513719,0.6
9.26349638554217,12.316196585513719,0.6
9.245424096385545,12.316196585513719,0.6
9.227351807228917,12.316196585513719,0.6
9.209279518072291,12.316196585513719,0.6
9.191207228915665,12.316196585513719,0.6
9.173134939759038,12.316196585513719,0.6
9.15506265060241,12.316196585513719,0.6
9.136990361445786,12.316196585513719,0.6
9.118918072289159,12.316196585513719,0.6
9.100845783132531,12.316196585513719,0.6
9.082773493975905,12.316196585513719,0.6
9.06470120481928,12.316196585513719,0.6
9.046628915662652,12.316196585513719,0.6
9.028556626506026,12.316196585513719,0.6
9.0104843373494,12.316196585513719,0.6
8.992412048192772,12.316196585513719,0.6
8.974339759036146,12.316196585513719,0.6
8.95626746987952,12.316196585513719,0.6
8.938195180722893,12.316196585513719,0.6
8.920122891566267,12.316196585513719,0.6
8.902050602409641,12.316196585513719,0.6
8.883978313253014,12.316196585513719,0.6
8.865906024096386,12.316196585513719,0.6
8.847833734939762,12.316196585513719,0.6
8.829761445783134,12.316196585513719,0.6
8.811689156626507,12.316196585513719,0.6
8.793616867469883,12.316196585513719,0.6
8.775544578313255,12.316196585513719,0.6
8.757472289156627,12.316196585513719,0.6
8.739400000000002,12.316196585513719,0.6
8.721327710843376,12.316196585513719,0.6
8.703255421686748,12.316196585513719,0.6
8.685183132530122,12.316196585513719,0.6
8.667110843373496,12.316196585513719,0.6
8.649038554216869,12.316196585513719,0.6
8.630966265060243,12.316196585513719,0.6
8.612893975903617,12.316196585513719,0.6
8.59482168674699,12.316196585513719,0.6
8.576749397590364,12.316196585513719,0.6
8.558677108433738,12.316196585513719,0.6
8.54060481927711,12.316196585513719,0.6
8.522532530120483,12.316196585513719,0.6
8.504460240963859,12.316196585513719,0.6
8.486387951807231,12.316196585513719,0.6
8.468315662650603,12.316196585513719,0.6
8.450243373493977,12.316196585513719,0.6
8.432171084337352,12.316196585513719,0.6
8.414098795180724,12.316196585513719,0.6
8.3960265060241,12.316196585513719,0.6
8.377954216867472,12.316196585513719,0.6
8.359881927710845,12.316196585513719,0.6
8.341809638554219,12.316196585513719,0.6
8.323737349397593,12.316196585513719,0.6
8.305665060240965,12.316196585513719,0.6
8.28759277108434,12.316196585513719,0.6
8.269520481927714,12.316196585513719,0.6
8.251448192771086,12.316196585513719,0.6
8.233375903614458,12.316196585513719,0.6
8.215303614457834,12.316196585513719,0.6
8.197231325301207,12.316196585513719,0.6
8.17915903614458,12.316196585513719,0.6
8.161086746987955,12.316196585513719,0.6
8.143014457831327,12.316196585513719,0.6
8.1249421686747,12.316196585513719,0.6
8.106869879518074,12.316196585513719,0.6
8.088797590361448,12.316196585513719,0.6
8.07072530120482,12.316196585513719,0.6
8.052653012048195,12.316196585513719,0.6
8.034580722891569,12.316196585513719,0.6
8.016508433734941,12.316196585513719,0.6
7.9984361445783145,12.316196585513719,0.6
7.980363855421689,12.316196585513719,0.6
7.962291566265063,12.316196585513719,0.6
7.944219277108435,12.316196585513719,0.6
7.926146987951809,12.316196585513719,0.6
7.908074698795183,12.316196585513719,0.6
7.890002409638556,12.316196585513719,0.6
7.871930120481929,12.316196585513719,0.6
7.853857831325303,12.316196585513719,0.6
7.835785542168677,12.316196585513719,0.6
7.81771325301205,12.316196585513719,0.6
7.799640963855423,12.316196585513719,0.6
7.781568674698797,12.316196585513719,0.6
7.76349638554217,12.316196585513719,0.6
7.745424096385544,12.316196585513719,0.6
7.727351807228918,12.316196585513719,0.6
7.709279518072291,12.316196585513719,0.6
7.6912072289156646,12.316196585513719,0.6
7.673134939759038,12.316196585513719,0.6
7.655062650602412,12.316196585513719,0.6
7.636990361445784,12.316196585513719,0.6
7.6189180722891585,12.316196585513719,0.6
7.600845783132532,12.316196585513719,0.6
7.582773493975906,12.316196585513719,0.6
7.564701204819278,12.316196585513719,0.6
7.5466289156626525,12.316196585513719,0.6
7.528556626506027,12.316196585513719,0.6
7.510484337349399,12.316196585513719,0.6
7.492412048192773,12.316196585513719,0.6
7.4743397590361464,12.316196585513719,0.6
7.456267469879521,12.316196585513719,0.6
7.438195180722893,12.316196585513719,0.6
7.420122891566267,12.316196585513719,0.6
7.40205060240964,12.316196585513719,0.6
7.383978313253014,12.316196585513719,0.6
7.365906024096387,12.316196585513719,0.6
7.347833734939761,12.316196585513719,0.6
7.3297614457831335,12.316196585513719,0.6
7.311689156626508,12.316196585513719,0.6
7.293616867469882,12.316196585513719,0.6
7.275544578313255,12.316196585513719,0.6
7.257472289156628,12.316196585513719,0.6
7.239400000000002,12.316196585513719,0.6
7.2091588733349194,12.316005040005951,0.6
7.178922599426821,12.315430434219719,0.6
7.148696030253976,12.31447286036132,0.6
7.118484016237345,12.313132472091471,0.6
7.088291405462241,12.311409484500654,0.6
7.05812304290036,12.309304174074605,0.6
7.027983769632321,12.306816878649935,0.6
6.9978784220708175,12.303947997359932,0.6
6.967811831184523,12.300697990570503,0.6
6.937788821722879,12.297067379806304,0.6
6.907814211441866,12.293056747667046,0.6
6.877892810330906,12.288666737734015,0.6
6.84802941984101,12.28389805446679,0.6
6.818228832114297,12.278751463090202,0.6
6.788495829215001,12.273227789471537,0.6
6.7588351823621,12.267327919988015,0.6
6.729251651163687,12.261052801384547,0.6
6.699749982853196,12.254403440621822,0.6
6.670334911527625,12.247380904714708,0.6
6.64101115738786,12.23998632056104,0.6
6.6117834259812245,12.232220874760788,0.6
6.582656407446393,12.224085813425637,0.6
6.553634775760767,12.215582441979029,0.6
6.52472318799045,12.206712124946687,0.6
6.495926283542925,12.197476285737645,0.6
6.467248683422589,12.18787640641584,0.6
6.438694989489214,12.177914027462286,0.6
6.410269783719497,12.167590747527871,0.6
6.381977627471793,12.15690822317683,0.6
6.353823060754164,12.14586816862091,0.6
6.325810601495846,12.1344723554443,0.6
6.297944744822263,12.122722612319347,0.6
6.270229962333699,12.110620824713104,0.6
6.242670701387746,12.098168934584775,0.6
6.215271384385643,12.085368940074096,0.6
6.188036408062619,12.07222289518069,0.6
6.160970142782354,12.058732909434465,0.6
6.134076931835667,12.044901147557102,0.6
6.107361090743561,12.030729829114684,0.6
6.080826906564712,12.016221228161523,0.6
6.0544786372075325,12.001377672875252,0.6
6.028320510746905,11.986201545183217,0.6
6.002356724745718,11.970695280380253,0.6
5.976591445581275,11.954861366737903,0.6
5.951028807776732,11.938702345105117,0.6
5.925672913337628,11.922220808500537,0.6
5.900527831093648,11.905419401696387,0.6
5.875597596045698,11.888300820794074,0.6
5.850886208718412,11.870867812791552,0.6
5.8263976345182,11.85312317514251,0.6
5.802135803096914,11.83506975530747,0.6
5.778104607721272,11.816710450296855,0.6
5.754307904648101,11.798048206206113,0.6
5.730749512505534,11.77908601774296,0.6
5.707433211680237,11.759826927746824,0.6
5.684362743710775,11.740274026700558,0.6
5.661541810687211,11.72043045223452,0.6
5.638974074657042,11.700299388623083,0.6
5.6166631570375465,11.679884066273654,0.6
5.594612638034661,11.659187761208292,0.6
5.572826056068479,11.638213794538016,0.6
5.5513069072054275,11.616965531929864,0.6
5.530058644597276,11.595446383066815,0.6
5.509084677927,11.57365980110063,0.6
5.488388372861637,11.551609282097745,0.6
5.467973050512208,11.529298364478251,0.6
5.447841986900771,11.50673062844808,0.6
5.427998412434735,11.483909695424519,0.6
5.408445511388468,11.460839227455056,0.6
5.389186421392331,11.437522926629757,0.6
5.3702242329291785,11.41396453448719,0.6
5.351561988838437,11.39016783141402,0.6
5.333202683827822,11.366136636038377,0.6
5.31514926399278,11.341874804617092,0.6
5.29740462634374,11.31738623041688,0.6
5.279971618341218,11.292674843089594,0.6
5.262853037438905,11.267744608041644,0.6
5.246051630634755,11.242599525797663,0.6
5.229570094030174,11.21724363135856,0.6
5.213411072397389,11.191680993554018,0.6
5.197577158755038,11.165915714389573,0.6
5.182070893952076,11.139951928388387,0.6
5.1668947662600395,11.11379380192776,0.6
5.152051210973768,11.08744553257058,0.6
5.137542610020608,11.06091134839173,0.6
5.123371291578191,11.034195507299625,0.6
5.109539529700827,11.007302296352938,0.6
5.096049543954601,10.980236031072671,0.6
5.082903499061196,10.953001054749649,0.6
5.0701035045505165,10.925601737747547,0.6
5.0576516144221895,10.898042476801594,0.6
5.045549826815945,10.87032769431303,0.6
5.033800083690991,10.842461837639446,0.6
5.022404270514382,10.814449378381127,0.6
5.011364215958462,10.786294811663499,0.6
5.00068169160742,10.758002655415796,0.6
4.9903584116730055,10.729577449646078,0.6
4.980396032719451,10.701023755712704,0.6
4.970796153397647,10.672346155592367,0.6
4.961560314188605,10.643549251144844,0.6
4.952689997156263,10.614637663374525,0.6
4.944186625709655,10.585616031688899,0.6
4.9360515643745035,10.556489013154067,0.6
4.928286118574251,10.527261281747432,0.6
4.920891534420584,10.497937527607666,0.6
4.91386899851347,10.468522456282097,0.6
4.907219637750744,10.439020787971605,0.6
4.900944519147277,10.409437256773192,0.6
4.895044649663754,10.379776609920292,0.6
4.889520976045089,10.350043607020995,0.6
4.884374384668501,10.320243019294281,0.6
4.879605701401276,10.290379628804388,0.6
4.875215691468245,10.260458227693427,0.6
4.871205059328989,10.230483617412414,0.6
4.867574448564788,10.200460607950768,0.6
4.864324441775359,10.170394017064474,0.6
4.861455560485357,10.14028866950297,0.6
4.858968265060687,10.110149396234933,0.6
4.856862954634638,10.079981033673052,0.6
4.8551399670438204,10.049788422897947,0.6
4.853799578773971,10.019576408881317,0.6
4.852842004915573,9.98934983970847,0.6
4.852267399129341,9.959113565800372,0.6
4.852075853621572,9.92887243913529,0.6
4.852267399129341,9.898631312470208,0.6
4.852842004915573,9.868395038562111,0.6
4.853799578773971,9.838168469389265,0.6
4.8551399670438204,9.807956455372635,0.6
4.856862954634638,9.777763844597528,0.6
4.858968265060687,9.747595482035647,0.6
4.861455560485357,9.71745620876761,0.6
4.864324441775359,9.687350861206106,0.6
4.867574448564788,9.657284270319812,0.6
4.871205059328988,9.627261260858168,0.6
4.875215691468245,9.597286650577155,0.6
4.879605701401276,9.567365249466194,0.6
4.884374384668501,9.537501858976299,0.6
4.889520976045089,9.507701271249585,0.6
4.895044649663754,9.47796826835029,0.6
4.900944519147277,9.448307621497388,0.6
4.907219637750743,9.418724090298975,0.6
4.91386899851347,9.389222421988485,0.6
4.9208915344205835,9.359807350662914,0.6
4.928286118574251,9.330483596523148,0.6
4.9360515643745035,9.301255865116513,0.6
4.944186625709655,9.272128846581682,0.6
4.952689997156263,9.243107214896057,0.6
4.961560314188604,9.214195627125738,0.6
4.970796153397647,9.185398722678213,0.6
4.980396032719451,9.156721122557878,0.6
4.9903584116730055,9.128167428624502,0.6
5.00068169160742,9.099742222854784,0.6
5.011364215958462,9.071450066607083,0.6
5.022404270514382,9.043295499889453,0.6
5.033800083690991,9.015283040631134,0.6
5.045549826815945,8.987417183957552,0.6
5.057651614422188,8.959702401468986,0.6
5.0701035045505165,8.932143140523035,0.6
5.082903499061195,8.904743823520931,0.6
5.096049543954601,8.877508847197907,0.6
5.109539529700827,8.850442581917642,0.6
5.12337129157819,8.823549370970955,0.6
5.137542610020608,8.79683352987885,0.6
5.152051210973768,8.7702993457,0.6
5.1668947662600395,8.743951076342821,0.6
5.1820708939520745,8.717792949882195,0.6
5.197577158755038,8.691829163881007,0.6
5.213411072397388,8.666063884716564,0.6
5.229570094030174,8.64050124691202,0.6
5.246051630634754,8.615145352472917,0.6
5.262853037438905,8.590000270228938,0.6
5.279971618341218,8.565070035180986,0.6
5.297404626343739,8.5403586478537,0.6
5.31514926399278,8.515870073653488,0.6
5.333202683827821,8.491608242232203,0.6
5.351561988838436,8.467577046856562,0.6
5.3702242329291785,8.44378034378339,0.6
5.38918642139233,8.420221951640823,0.6
5.408445511388468,8.396905650815526,0.6
5.427998412434734,8.373835182846063,0.6
5.447841986900771,8.3510142498225,0.6
5.4679730505122075,8.328446513792331,0.6
5.488388372861638,8.306135596172835,0.6
5.5090846779269995,8.28408507716995,0.6
5.530058644597276,8.262298495203767,0.6
5.5513069072054275,8.240779346340716,0.6
5.572826056068478,8.219531083732566,0.6
5.594612638034661,8.19855711706229,0.6
5.616663157037545,8.177860811996927,0.6
5.638974074657042,8.157445489647497,0.6
5.661541810687211,8.13731442603606,0.6
5.684362743710773,8.117470851570024,0.6
5.707433211680236,8.097917950523756,0.6
5.730749512505534,8.078658860527618,0.6
5.754307904648101,8.059696672064467,0.6
5.7781046077212705,8.041034427973726,0.6
5.802135803096914,8.02267512296311,0.6
5.8263976345182,8.00462170312807,0.6
5.8508862087184115,7.986877065479028,0.6
5.875597596045697,7.969444057476506,0.6
5.900527831093648,7.9523254765741935,0.6
5.925672913337627,7.935524069770043,0.6
5.95102880777673,7.919042533165463,0.6
5.976591445581274,7.902883511532678,0.6
6.002356724745718,7.887049597890327,0.6
6.028320510746905,7.871543333087365,0.6
6.054478637207532,7.856367205395328,0.6
6.080826906564713,7.841523650109057,0.6
6.10736109074356,7.827015049155897,0.6
6.134076931835665,7.81284373071348,0.6
6.160970142782353,7.7990119688361155,0.6
6.18803640806262,7.78552198308989,0.6
6.215271384385642,7.772375938196484,0.6
6.242670701387745,7.759575943685805,0.6
6.270229962333699,7.747124053557476,0.6
6.297944744822263,7.735022265951233,0.6
6.325810601495845,7.72327252282628,0.6
6.353823060754164,7.711876709649671,0.6
6.381977627471793,7.700836655093751,0.6
6.410269783719496,7.690154130742709,0.6
6.438694989489212,7.679830850808294,0.6
6.46724868342259,7.669868471854739,0.6
6.495926283542925,7.660268592532935,0.6
6.524723187990448,7.651032753323894,0.6
6.5536347757607665,7.642162436291551,0.6
6.582656407446393,7.633659064844943,0.6
6.611783425981224,7.625524003509792,0.6
