x,y,uref
10.281484168336673,6.586618634205489,0.6
10.263448096192384,6.586618634205489,0.6
10.245412024048097,6.586618634205489,0.6
10.227375951903808,6.586618634205489,0.6
10.209339879759519,6.586618634205489,0.6
10.191303807615231,6.586618634205489,0.6
10.173267735470942,6.586618634205489,0.6
10.155231663326653,6.586618634205489,0.6
10.137195591182365,6.586618634205489,0.6
10.119159519038076,6.586618634205489,0.6
10.101123446893787,6.586618634205489,0.6
10.0830873747495,6.586618634205489,0.6
10.06505130260521,6.586618634205489,0.6
10.047015230460921,6.586618634205489,0.6
10.028979158316634,6.586618634205489,0.6
10.010943086172345,6.586618634205489,0.6
9.992907014028056,6.586618634205489,0.6
9.974870941883768,6.586618634205489,0.6
9.95683486973948,6.586618634205489,0.6
9.93879879759519,6.586618634205489,0.6
9.920762725450901,6.586618634205489,0.6
9.902726653306614,6.586618634205489,0.6
9.884690581162324,6.586618634205489,0.6
9.866654509018037,6.586618634205489,0.6
9.848618436873748,6.586618634205489,0.6
9.830582364729459,6.586618634205489,0.6
9.812546292585171,6.586618634205489,0.6
9.794510220440882,6.586618634205489,0.6
9.776474148296593,6.586618634205489,0.6
9.758438076152304,6.586618634205489,0.6
9.740402004008017,6.586618634205489,0.6
9.722365931863727,6.586618634205489,0.6
9.704329859719438,6.586618634205489,0.6
9.686293787575151,6.586618634205489,0.6
9.668257715430862,6.586618634205489,0.6
9.650221643286574,6.586618634205489,0.6
9.632185571142285,6.586618634205489,0.6
9.614149498997996,6.586618634205489,0.6
9.596113426853709,6.586618634205489,0.6
9.578077354709418,6.586618634205489,0.6
9.56004128256513,6.586618634205489,0.6
9.542005210420841,6.586618634205489,0.6
9.523969138276552,6.586618634205489,0.6
9.505933066132265,6.586618634205489,0.6
9.487896993987976,6.586618634205489,0.6
9.469860921843688,6.586618634205489,0.6
9.451824849699399,6.586618634205489,0.6
9.433788777555112,6.586618634205489,0.6
9.41575270541082,6.586618634205489,0.6
9.397716633266533,6.586618634205489,0.6
9.379680561122244,6.586618634205489,0.6
9.361644488977955,6.586618634205489,0.6
9.343608416833668,6.586618634205489,0.6
9.325572344689379,6.586618634205489,0.6
9.30753627254509,6.586618634205489,0.6
9.289500200400802,6.586618634205489,0.6
9.271464128256513,6.586618634205489,0.6
9.253428056112224,6.586618634205489,0.6
9.235391983967936,6.586618634205489,0.6
9.217355911823647,6.586618634205489,0.6
9.199319839679358,6.586618634205489,0.6
9.18128376753507,6.586618634205489,0.6
9.163247695390782,6.586618634205489,0.6
9.145211623246492,6.586618634205489,0.6
9.127175551102205,6.586618634205489,0.6
9.109139478957916,6.586618634205489,0.6
9.091103406813627,6.586618634205489,0.6
9.07306733466934,6.586618634205489,0.6
9.05503126252505,6.586618634205489,0.6
9.036995190380761,6.586618634205489,0.6
9.018959118236474,6.586618634205489,0.6
9.000923046092185,6.586618634205489,0.6
8.982886973947895,6.586618634205489,0.6
8.964850901803608,6.586618634205489,0.6
8.946814829659319,6.586618634205489,0.6
8.92877875751503,6.586618634205489,0.6
8.910742685370742,6.586618634205489,0.6
8.892706613226453,6.586618634205489,0.6
8.874670541082164,6.586618634205489,0.6
8.856634468937877,6.586618634205489,0.6
8.838598396793587,6.586618634205489,0.6
8.820562324649298,6.586618634205489,0.6
8.802526252505011,6.586618634205489,0.6
8.784490180360722,6.586618634205489,0.6
8.766454108216433,6.586618634205489,0.6
8.748418036072145,6.586618634205489,0.6
8.730381963927856,6.586618634205489,0.6
8.712345891783567,6.586618634205489,0.6
8.69430981963928,6.586618634205489,0.6
8.67627374749499,6.586618634205489,0.6
8.658237675350701,6.586618634205489,0.6
8.640201603206414,6.586618634205489,0.6
8.622165531062125,6.586618634205489,0.6
8.604129458917836,6.586618634205489,0.6
8.586093386773548,6.586618634205489,0.6
8.568057314629257,6.586618634205489,0.6
8.55002124248497,6.586618634205489,0.6
8.531985170340683,6.586618634205489,0.6
8.513949098196392,6.586618634205489,0.6
8.495913026052104,6.586618634205489,0.6
8.477876953907817,6.586618634205489,0.6
8.459840881763528,6.586618634205489,0.6
8.441804809619239,6.586618634205489,0.6
8.423768737474951,6.586618634205489,0.6
8.40573266533066,6.586618634205489,0.6
8.387696593186373,6.586618634205489,0.6
8.369660521042084,6.586618634205489,0.6
8.351624448897796,6.586618634205489,0.6
8.333588376753507,6.586618634205489,0.6
8.31555230460922,6.586618634205489,0.6
8.297516232464929,6.586618634205489,0.6
8.279480160320642,6.586618634205489,0.6
8.261444088176354,6.586618634205489,0.6
8.243408016032063,6.586618634205489,0.6
8.225371943887776,6.586618634205489,0.6
8.207335871743487,6.586618634205489,0.6
8.189299799599198,6.586618634205489,0.6
8.17126372745491,6.586618634205489,0.6
8.153227655310623,6.586618634205489,0.6
8.135191583166332,6.586618634205489,0.6
8.117155511022045,6.586618634205489,0.6
8.099119438877755,6.586618634205489,0.6
8.081083366733466,6.586618634205489,0.6
8.063047294589179,6.586618634205489,0.6
8.04501122244489,6.586618634205489,0.6
8.0269751503006,6.586618634205489,0.6
8.008939078156313,6.586618634205489,0.6
7.990903006012025,6.586618634205489,0.6
7.972866933867736,6.586618634205489,0.6
7.954830861723447,6.586618634205489,0.6
7.936794789579158,6.586618634205489,0.6
7.918758717434869,6.586618634205489,0.6
7.900722645290582,6.586618634205489,0.6
7.882686573146293,6.586618634205489,0.6
7.8646505010020045,6.586618634205489,0.6
7.846614428857715,6.586618634205489,0.6
7.828578356713428,6.586618634205489,0.6
7.810542284569139,6.586618634205489,0.6
7.79250621242485,6.586618634205489,0.6
7.774470140280561,6.586618634205489,0.6
7.756434068136272,6.586618634205489,0.6
7.738397995991985,6.586618634205489,0.6
7.720361923847696,6.586618634205489,0.6
7.7023258517034074,6.586618634205489,0.6
7.684289779559118,6.586618634205489,0.6
7.666253707414829,6.586618634205489,0.6
7.648217635270542,6.586618634205489,0.6
7.630181563126253,6.586618634205489,0.6
7.612145490981964,6.586618634205489,0.6
7.594109418837675,6.586618634205489,0.6
7.576073346693387,6.586618634205489,0.6
7.558037274549099,6.586618634205489,0.6
7.54000120240481,6.586618634205489,0.6
7.521965130260521,6.586618634205489,0.6
7.503929058116232,6.586618634205489,0.6
7.485892985971944,6.586618634205489,0.6
7.467856913827656,6.586618634205489,0.6
7.449820841683367,6.586618634205489,0.6
7.431784769539078,6.586618634205489,0.6
7.41374869739479,6.586618634205489,0.6
7.395712625250501,6.586618634205489,0.6
7.377676553106213,6.586618634205489,0.6
7.359640480961924,6.586618634205489,0.6
7.341604408817635,6.586618634205489,0.6
7.323568336673347,6.586618634205489,0.6
7.305532264529058,6.586618634205489,0.6
7.28749619238477,6.586618634205489,0.6
7.269460120240481,6.586618634205489,0.6
7.251424048096193,6.586618634205489,0.6
7.233387975951904,6.586618634205489,0.6
7.215351903807615,6.586618634205489,0.6
7.197315831663327,6.586618634205489,0.6
7.179279759519038,6.586618634205489,0.6
7.16124368737475,6.586618634205489,0.6
7.143207615230461,6.586618634205489,0.6
7.125171543086173,6.586618634205489,0.6
7.107135470941884,6.586618634205489,0.6
7.089099398797596,6.586618634205489,0.6
7.071063326653307,6.586618634205489,0.6
7.053027254509018,6.586618634205489,0.6
7.03499118236473,6.586618634205489,0.6
7.016955110220441,6.586618634205489,0.6
6.998919038076153,6.586618634205489,0.6
6.980882965931864,6.586618634205489,0.6
6.962846893787575,6.586618634205489,0.6
6.944810821643287,6.586618634205489,0.6
6.926774749498999,6.586618634205489,0.6
6.90873867735471,6.586618634205489,0.6
6.8907026052104206,6.586618634205489,0.6
6.872666533066132,6.586618634205489,0.6
6.854630460921844,6.586618634205489,0.6
6.836594388777556,6.586618634205489,0.6
6.818558316633267,6.586618634205489,0.6
6.800522244488978,6.586618634205489,0.6
6.782486172344689,6.586618634205489,0.6
6.764450100200402,6.586618634205489,0.6
6.746414028056113,6.586618634205489,0.6
6.7283779559118235,6.586618634205489,0.6
6.710341883767535,6.586618634205489,0.6
6.692305811623246,6.586618634205489,0.6
6.674269739478959,6.586618634205489,0.6
6.65623366733467,6.586618634205489,0.6
6.638197595190381,6.586618634205489,0.6
6.620161523046092,6.586618634205489,0.6
6.602125450901803,6.586618634205489,0.6
6.584089378757516,6.586618634205489,0.6
6.5660533066132265,6.586618634205489,0.6
6.548017234468938,6.586618634205489,0.6
6.529981162324649,6.586618634205489,0.6
6.511945090180361,6.586618634205489,0.6
6.493909018036073,6.586618634205489,0.6
6.475872945891784,6.586618634205489,0.6
6.457836873747495,6.586618634205489,0.6
6.439800801603206,6.586618634205489,0.6
6.421764729458919,6.586618634205489,0.6
6.4037286573146295,6.586618634205489,0.6
6.385692585170341,6.586618634205489,0.6
6.367656513026052,6.586618634205489,0.6
6.349620440881764,6.586618634205489,0.6
6.3315843687374755,6.586618634205489,0.6
6.313548296593187,6.586618634205489,0.6
6.295512224448898,6.586618634205489,0.6
6.277476152304609,6.586618634205489,0.6
6.259440080160321,6.586618634205489,0.6
6.2414040080160325,6.586618634205489,0.6
6.223367935871744,6.586618634205489,0.6
6.205331863727455,6.586618634205489,0.6
6.187295791583167,6.586618634205489,0.6
6.169259719438878,6.586618634205489,0.6
6.15122364729459,6.586618634205489,0.6
6.133187575150301,6.586618634205489,0.6
6.115151503006012,6.586618634205489,0.6
6.097115430861724,6.586618634205489,0.6
6.0790793587174345,6.586618634205489,0.6
6.061043286573147,6.586618634205489,0.6
6.043007214428858,6.586618634205489,0.6
6.02497114228457,6.586618634205489,0.6
6.006935070140281,6.586618634205489,0.6
5.988898997995992,6.586618634205489,0.6
5.970862925851704,6.586618634205489,0.6
5.952826853707416,6.586618634205489,0.6
5.934790781563127,6.586618634205489,0.6
5.9167547094188375,6.586618634205489,0.6
5.898718637274549,6.586618634205489,0.6
5.880682565130261,6.586618634205489,0.6
5.862646492985973,6.586618634205489,0.6
5.844610420841684,6.586618634205489,0.6
5.826574348697395,6.586618634205489,0.6
5.808538276553106,6.586618634205489,0.6
5.790502204408819,6.586618634205489,0.6
5.77246613226453,6.586618634205489,0.6
5.7544300601202405,6.586618634205489,0.6
5.736393987975952,6.586618634205489,0.6
5.718357915831664,6.586618634205489,0.6
5.700321843687376,6.586618634205489,0.6
5.682285771543087,6.586618634205489,0.6
5.664249699398798,6.586618634205489,0.6
5.646213627254509,6.586618634205489,0.6
5.628177555110222,6.586618634205489,0.6
5.610141482965933,6.586618634205489,0.6
5.5921054108216435,6.586618634205489,0.6
5.574069338677355,6.586618634205489,0.6
5.556033266533066,6.586618634205489,0.6
5.537997194388779,6.586618634205489,0.6
5.5199611222444895,6.586618634205489,0.6
5.501925050100201,6.586618634205489,0.6
5.483888977955912,6.586618634205489,0.6
5.465852905811623,6.586618634205489,0.6
5.447816833667336,6.586618634205489,0.6
5.4297807615230465,6.586618634205489,0.6
5.411744689378758,6.586618634205489,0.6
5.393708617234469,6.586618634205489,0.6
5.375672545090181,6.586618634205489,0.6
5.3576364729458925,6.586618634205489,0.6
5.339600400801604,6.586618634205489,0.6
5.321564328657315,6.586618634205489,0.6
5.303528256513026,6.586618634205489,0.6
5.285492184368738,6.586618634205489,0.6
5.267456112224449,6.586618634205489,0.6
5.249420040080161,6.586618634205489,0.6
5.231383967935873,6.586618634205489,0.6
5.213347895791584,6.586618634205489,0.6
5.195311823647295,6.586618634205489,0.6
5.177275751503007,6.586618634205489,0.6
5.159239679358718,6.586618634205489,0.6
5.141203607214429,6.586618634205489,0.6
5.12316753507014,6.586618634205489,0.6
5.105131462925852,6.586618634205489,0.6
5.087095390781563,6.586618634205489,0.6
5.069059318637276,6.586618634205489,0.6
5.051023246492987,6.586618634205489,0.6
5.032987174348698,6.586618634205489,0.6
5.01495110220441,6.586618634205489,0.6
4.996915030060121,6.586618634205489,0.6
4.978878957915832,6.586618634205489,0.6
4.960842885771543,6.586618634205489,0.6
4.942806813627255,6.586618634205489,0.6
4.924770741482966,6.586618634205489,0.6
4.906734669338679,6.586618634205489,0.6
4.88869859719439,6.586618634205489,0.6
4.8706625250501006,6.586618634205489,0.6
4.852626452905811,6.586618634205489,0.6
4.834590380761524,6.586618634205489,0.6
4.816554308617235,6.586618634205489,0.6
4.798518236472946,6.586618634205489,0.6
4.780482164328658,6.586618634205489,0.6
4.762446092184369,6.586618634205489,0.6
4.744410020040082,6.586618634205489,0.6
4.726373947895793,6.586618634205489,0.6
4.7083378757515035,6.586618634205489,0.6
4.690301803607214,6.586618634205489,0.6
4.672265731462925,6.586618634205489,0.6
4.654229659318638,6.586618634205489,0.6
4.636193587174349,6.586618634205489,0.6
4.618157515030061,6.586618634205489,0.6
4.600121442885772,6.586618634205489,0.6
4.582085370741483,6.586618634205489,0.6
4.564049298597196,6.586618634205489,0.6
4.5460132264529065,6.586618634205489,0.6
4.527977154308617,6.586618634205489,0.6
4.509941082164328,6.586618634205489,0.6
4.491905010020041,6.586618634205489,0.6
4.473868937875752,6.586618634205489,0.6
4.455832865731464,6.586618634205489,0.6
4.437796793587175,6.586618634205489,0.6
4.419760721442886,6.586618634205489,0.6
4.401724649298597,6.586618634205489,0.6
4.3836885771543095,6.586618634205489,0.6
4.36565250501002,6.586618634205489,0.6
4.347616432865731,6.586618634205489,0.6
4.329580360721444,6.586618634205489,0.6
4.311544288577155,6.586618634205489,0.6
4.293508216432867,6.586618634205489,0.6
4.275472144288578,6.586618634205489,0.6
4.257436072144289,6.586618634205489,0.6
4.2394,6.586618634205489,0.6
4.208792997973466,6.586128006817442,0.6
4.178217446710507,6.58465662880611,0.6
4.147704764656908,6.582206012111862,0.6
4.117286305656096,6.578778674909009,0.6
4.086993326730941,6.574378139018211,0.6
4.05685695596505,6.569008926287567,0.6
4.026908160516564,6.562676553946107,0.6
3.9971777147973038,6.555387528934473,0.6
3.967696168849982,6.547149341218591,0.6
3.9384938169559724,6.537970456093231,0.6
3.9096006665058844,6.527860305483339,0.6
3.881046407164943,6.516829278252097,0.6
3.8528603803648496,6.50488870952567,0.6
3.8250715491534777,6.492050869045589,0.6
3.7977084684333837,6.478328948560769,0.6
3.7707992556197145,6.463737048272089,0.6
3.7443715617476614,6.448290162343488,0.6
3.718452543059154,6.432004163494448,0.6
3.693068833097985,6.414895786689696,0.6
3.6682465153420427,6.396982611942902,0.6
3.644011096400777,6.378283046252025,0.6
3.62038747980543,6.358816304684876,0.6
3.5973999404189776,6.338602390634341,0.6
3.575072099492065,6.317662075263539,0.6
3.553426900390577,6.296016876162051,0.6
3.5324865850197753,6.273689035235139,0.6
3.51227267096924,6.250701495848686,0.6
3.492805929402091,6.227077879253339,0.6
3.474106363711214,6.202842460312073,0.6
3.45619318896442,6.178020142556131,0.6
3.4390848121596678,6.152636432594962,0.6
3.422798813310628,6.126717413906455,0.6
3.4073519273820274,6.100289720034402,0.6
3.3927600270933476,6.073380507220732,0.6
3.379038106608527,6.046017426500638,0.6
3.3662002661284456,6.0182285952892665,0.6
3.3542596974020187,5.990042568489173,0.6
3.3432286701707774,5.961488309148232,0.6
3.333118519560885,5.932595158698144,0.6
3.3239396344355248,5.903392806804134,0.6
3.3157014467196433,5.873911260856812,0.6
3.308412421708009,5.844180815137552,0.6
3.302080049366549,5.814232019689066,0.6
3.2967108366359046,5.784095648923176,0.6
3.292310300745107,5.753802669998021,0.6
3.2888829635422545,5.723384210997208,0.6
3.2864323468480063,5.69287152894361,0.6
3.284960968836674,5.66229597768065,0.6
3.284470341448628,5.631688975654116,0.6
3.284960968836674,5.601081973627583,0.6
3.2864323468480063,5.570506422364623,0.6
3.2888829635422545,5.539993740311025,0.6
3.2923103007451067,5.509575281310212,0.6
3.2967108366359046,5.479282302385057,0.6
3.302080049366549,5.449145931619166,0.6
3.308412421708009,5.4191971361706806,0.6
3.3157014467196433,5.38946669045142,0.6
3.3239396344355248,5.3599851445040985,0.6
3.333118519560885,5.330782792610089,0.6
3.3432286701707774,5.301889642160001,0.6
3.3542596974020182,5.2733353828190594,0.6
3.3662002661284456,5.245149356018966,0.6
3.3790381066085264,5.217360524807594,0.6
3.3927600270933476,5.1899974440875,0.6
3.4073519273820274,5.163088231273831,0.6
3.422798813310628,5.136660537401778,0.6
3.4390848121596678,5.1107415187132705,0.6
3.4561931889644195,5.085357808752102,0.6
3.474106363711213,5.06053549099616,0.6
3.492805929402091,5.036300072054893,0.6
3.51227267096924,5.012676455459546,0.6
3.532486585019775,4.989688916073094,0.6
3.5534269003905767,4.967361075146181,0.6
3.575072099492065,4.9457158760446935,0.6
3.5973999404189767,4.924775560673892,0.6
3.620387479805429,4.904561646623357,0.6
3.6440110964007766,4.885094905056207,0.6
3.6682465153420427,4.86639533936533,0.6
3.6930688330979846,4.848482164618536,0.6
3.7184525430591537,4.831373787813785,0.6
3.744371561747661,4.815087788964744,0.6
3.7707992556197145,4.799640903036144,0.6
3.797708468433383,4.785049002747464,0.6
3.8250715491534772,4.771327082262643,0.6
3.852860380364849,4.758489241782562,0.6
3.8810464071649426,4.746548673056135,0.6
3.909600666505884,4.735517645824894,0.6
3.938493816955972,4.725407495215001,0.6
3.967696168849982,4.716228610089641,0.6
3.997177714797303,4.70799042237376,0.6
4.026908160516564,4.700701397362125,0.6
4.05685695596505,4.6943690250206656,0.6
4.08699332673094,4.688999812290021,0.6
4.117286305656095,4.684599276399223,0.6
4.147704764656907,4.681171939196371,0.6
4.178217446710506,4.678721322502122,0.6
4.2087929979734655,4.67724994449079,0.6
4.2394,4.676759317102745,0.6
4.270007002026533,4.676268689714698,0.6
4.300582553289494,4.674797311703366,0.6
4.331095235343092,4.672346695009118,0.6
4.361513694343904,4.668919357806265,0.6
4.39180667326906,4.664518821915468,0.6
4.42194304403495,4.659149609184823,0.6
4.4518918394834355,4.652817236843363,0.6
4.481622285202696,4.64552821183173,0.6
4.511103831150018,4.637290024115848,0.6
4.540306183044027,4.628111138990488,0.6
4.569199333494115,4.6180009883805955,0.6
4.597753592835057,4.606969961149354,0.6
4.62593961963515,4.595029392422926,0.6
4.653728450846522,4.582191551942846,0.6
4.681091531566616,4.568469631458025,0.6
4.708000744380286,4.553877731169345,0.6
4.734428438252339,4.538430845240745,0.6
4.7603474569408455,4.522144846391704,0.6
4.785731166902015,4.505036469586953,0.6
4.810553484657957,4.487123294840159,0.6
4.834788903599223,4.468423729149281,0.6
4.85841252019457,4.448956987582132,0.6
4.881400059581022,4.428743073531598,0.6
4.903727900507935,4.407802758160796,0.6
4.9253730996094225,4.386157559059307,0.6
4.946313414980224,4.363829718132395,0.6
4.966527329030759,4.340842178745943,0.6
4.985994070597909,4.317218562150596,0.6
5.004693636288786,4.292983143209329,0.6
5.02260681103558,4.268160825453387,0.6
5.039715187840332,4.242777115492219,0.6
5.056001186689372,4.216858096803711,0.6
5.071448072617972,4.190430402931658,0.6
5.086039972906652,4.163521190117989,0.6
5.099761893391473,4.136158109397895,0.6
5.112599733871554,4.108369278186523,0.6
5.124540302597981,4.08018325138643,0.6
5.135571329829222,4.051628992045488,0.6
5.145681480439115,4.0227358415954,0.6
5.154860365564475,3.9935334897013903,0.6
5.163098553280356,3.964051943754069,0.6
5.170387578291991,3.9343214980348082,0.6
5.1767199506334505,3.904372702586323,0.6
5.182089163364095,3.8742363318204323,0.6
5.186489699254893,3.843943352895277,0.6
5.189917036457746,3.813524893894465,0.6
5.192367653151994,3.7830122118408664,0.6
5.193839031163326,3.752436660577906,0.6
5.194329658551371,3.7218296585513726,0.6
5.193839031163326,3.691222656524839,0.6
5.192367653151994,3.660647105261879,0.6
5.189917036457746,3.630134423208281,0.6
5.186489699254893,3.5997159642074688,0.6
5.182089163364095,3.569422985282313,0.6
5.1767199506334505,3.539286614516423,0.6
5.170387578291991,3.509337819067937,0.6
5.163098553280356,3.4796073733486765,0.6
5.154860365564475,3.450125827401355,0.6
5.145681480439115,3.420923475507345,0.6
5.135571329829222,3.392030325057257,0.6
5.124540302597982,3.363476065716316,0.6
5.112599733871554,3.3352900389162223,0.6
5.099761893391473,3.30750120770485,0.6
5.0860399729066526,3.2801381269847565,0.6
5.071448072617972,3.2532289141710873,0.6
5.056001186689372,3.226801220299034,0.6
5.039715187840332,3.200882201610527,0.6
5.02260681103558,3.175498491649358,0.6
5.004693636288787,3.150676173893416,0.6
4.985994070597909,3.12644075495215,0.6
4.966527329030759,3.1028171383568024,0.6
4.946313414980224,3.07982959897035,0.6
4.9253730996094225,3.0575017580434376,0.6
4.903727900507935,3.0358565589419495,0.6
4.881400059581023,3.014916243571148,0.6
4.8584125201945705,2.9947023295206128,0.6
4.834788903599223,2.9752355879534638,0.6
4.810553484657957,2.9565360222625863,0.6
4.785731166902015,2.9386228475157927,0.6
4.7603474569408455,2.921514470711041,0.6
4.734428438252339,2.9052284718620007,0.6
4.708000744380286,2.8897815859334006,0.6
4.681091531566617,2.8751896856447203,0.6
4.653728450846522,2.861467765159899,0.6
4.62593961963515,2.8486299246798183,0.6
4.597753592835057,2.836689355953391,0.6
4.569199333494115,2.82565832872215,0.6
4.540306183044027,2.8155481781122575,0.6
4.511103831150018,2.8063692929868975,0.6
4.481622285202697,2.798131105271016,0.6
4.4518918394834355,2.790842080259382,0.6
4.42194304403495,2.784509707917922,0.6
4.39180667326906,2.7791404951872773,0.6
4.361513694343905,2.77473995929648,0.6
4.331095235343092,2.7713126220936273,0.6
4.300582553289494,2.768862005399379,0.6
4.270007002026533,2.767390627388047,0.6
4.2394,2.7669000000000006,0.6
4.209118571428571,2.7669000000000006,0.6
4.178837142857143,2.7669000000000006,0.6
4.148555714285714,2.7669000000000006,0.6
4.1182742857142856,2.7669000000000006,0.6
4.087992857142857,2.7669000000000006,0.6
4.057711428571428,2.7669000000000006,0.6
4.02743,2.7669000000000006,0.6
3.9971485714285713,2.7669000000000006,0.6
3.9668671428571427,2.7669000000000006,0.6
3.936585714285714,2.7669000000000006,0.6
3.9063042857142856,2.7669000000000006,0.6
3.876022857142857,2.7669000000000006,0.6
3.8457414285714284,2.7669000000000006,0.6
3.81546,2.7669000000000006,0.6
3.7851785714285713,2.7669000000000006,0.6
3.7548971428571427,2.7669000000000006,0.6
3.724615714285714,2.7669000000000006,0.6
3.6943342857142856,2.7669000000000006,0.6
3.664052857142857,2.7669000000000006,0.6
3.6337714285714284,2.7669000000000006,0.6
3.60349,2.7669000000000006,0.6
3.5732085714285713,2.7669000000000006,0.6
3.5429271428571427,2.7669000000000006,0.6
3.512645714285714,2.7669000000000006,0.6
3.4823642857142856,2.7669000000000006,0.6
3.452082857142857,2.7669000000000006,0.6
3.4218014285714284,2.7669000000000006,0.6
3.39152,2.7669000000000006,0.6
3.3612385714285713,2.7669000000000006,0.6
3.3309571428571427,2.7669000000000006,0.6
3.300675714285714,2.7669000000000006,0.6
3.2703942857142856,2.7669000000000006,0.6
3.240112857142857,2.7669000000000006,0.6
3.2098314285714284,2.7669000000000006,0.6
3.17955,2.7669000000000006,0.6
3.1492685714285713,2.7669000000000006,0.6
3.1189871428571427,2.7669000000000006,0.6
3.088705714285714,2.7669000000000006,0.6
3.0584242857142856,2.7669000000000006,0.6
3.028142857142857,2.7669000000000006,0.6
2.9978614285714285,2.7669000000000006,0.6
2.96758,2.7669000000000006,0.6
2.9372985714285713,2.7669000000000006,0.6
2.9070171428571427,2.7669000000000006,0.6
2.876735714285714,2.7669000000000006,0.6
2.8464542857142856,2.7669000000000006,0.6
2.816172857142857,2.7669000000000006,0.6
2.7858914285714285,2.7669000000000006,0.6
2.75561,2.7669000000000006,0.6
2.7253285714285713,2.7669000000000006,0.6
2.6950471428571428,2.7669000000000006,0.6
2.664765714285714,2.7669000000000006,0.6
2.6344842857142856,2.7669000000000006,0.6
2.604202857142857,2.7669000000000006,0.6
2.5739214285714285,2.7669000000000006,0.6
2.54364,2.7669000000000006,0.6
2.5133585714285713,2.7669000000000006,0.6
2.4830771428571428,2.7669000000000006,0.6
2.452795714285714,2.7669000000000006,0.6
2.4225142857142856,2.7669000000000006,0.6
2.392232857142857,2.7669000000000006,0.6
2.3619514285714285,2.7669000000000006,0.6
2.33167,2.7669000000000006,0.6
2.3013885714285713,2.7669000000000006,0.6
2.2711071428571428,2.7669000000000006,0.6
2.240825714285714,2.7669000000000006,0.6
2.2105442857142856,2.7669000000000006,0.6
2.180262857142857,2.7669000000000006,0.6
2.1499814285714285,2.7669000000000006,0.6
2.1197,2.7669000000000006,0.6
2.0894185714285713,2.7669000000000006,0.6
2.0591371428571428,2.7669000000000006,0.6
2.028855714285714,2.7669000000000006,0.6
1.9985742857142856,2.7669000000000006,0.6
1.968292857142857,2.7669000000000006,0.6
1.9380114285714285,2.7669000000000006,0.6
1.90773,2.7669000000000006,0.6
1.8774485714285714,2.7669000000000006,0.6
1.8471671428571428,2.7669000000000006,0.6
1.8168857142857138,2.7669000000000006,0.6
1.7866042857142856,2.7669000000000006,0.6
1.756322857142857,2.7669000000000006,0.6
1.726041428571428,2.7669000000000006,0.6
1.69576,2.7669000000000006,0.6
1.6654785714285714,2.7669000000000006,0.6
1.6351971428571423,2.7669000000000006,0.6
1.6049157142857142,2.7669000000000006,0.6
1.5746342857142857,2.7669000000000006,0.6
1.5443528571428566,2.7669000000000006,0.6
1.5140714285714285,2.7669000000000006,0.6
1.48379,2.7669000000000006,0.6
1.453508571428571,2.7669000000000006,0.6
1.4232271428571428,2.7669000000000006,0.6
1.3929457142857142,2.7669000000000006,0.6
1.3626642857142852,2.7669000000000006,0.6
1.332382857142857,2.7669000000000006,0.6
1.3021014285714285,2.7669000000000006,0.6
1.2718199999999995,2.7669000000000006,0.6
1.241538571428571,2.7669000000000006,0.6
1.2112571428571428,2.7669000000000006,0.6
1.1809757142857138,2.7669000000000006,0.6
1.1506942857142852,2.7669000000000006,0.6
1.120412857142857,2.7669000000000006,0.6
1.090131428571428,2.7669000000000006,0.6
1.0598499999999995,2.7669000000000006,0.6
1.0295685714285714,2.7669000000000006,0.6
0.9992871428571424,2.7669000000000006,0.6
0.9690057142857138,2.7669000000000006,0.6
0.9387242857142857,2.7669000000000006,0.6
0.9084428571428567,2.7669000000000006,0.6
0.8781614285714281,2.7669000000000006,0.6
0.84788,2.7669000000000006,0.6
0.817598571428571,2.7669000000000006,0.6
0.7873171428571424,2.7669000000000006,0.6
0.7570357142857143,2.7669000000000006,0.6
0.7267542857142852,2.7669000000000006,0.6
0.6964728571428567,2.7669000000000006,0.6
0.6661914285714285,2.7669000000000006,0.6
0.63591,2.7669000000000006,0.6
0.605628571428571,2.7669000000000006,0.6
0.5753471428571428,2.7669000000000006,0.6
0.5450657142857143,2.7669000000000006,0.6
0.5147842857142853,2.7669000000000006,0.6
0.4845028571428571,2.7669000000000006,0.6
0.45422142857142855,2.7669000000000006,0.6
0.42393999999999954,2.7669000000000006,0.6
0.3936585714285714,2.7669000000000006,0.6
0.36337714285714284,2.7669000000000006,0.6
0.33309571428571383,2.7669000000000006,0.6
0.3028142857142857,2.7669000000000006,0.6
0.27253285714285713,2.7669000000000006,0.6
0.24225142857142812,2.7669000000000006,0.6
0.21197,2.7669000000000006,0.6
0.18168857142857142,2.7669000000000006,0.6
0.15140714285714285,2.7669000000000006,0.6
0.12112571428571428,2.7669000000000006,0.6
0.09084428571428571,2.7669000000000006,0.6
0.06056285714285714,2.7669000000000006,0.6
0.03028142857142857,2.7669000000000006,0.6
0.0,2.7669000000000006,0.6
-0.030390816435557955,2.7665661559234214,0.6
-0.060766965490221245,2.765564784815325,0.6
-0.09111378686194609,2.7638963699628745,0.6
-0.12141663440297436,2.761561716585508,0.6
-0.151660883188437,2.7585619514463193,0.6
-0.18183193657471466,2.754898522308253,0.6
-0.2119152332441488,2.750573197235377,0.6
-0.24189625423270494,2.745588063739571,0.6
-0.27176052993719263,2.73994552777304,0.6
-0.3014936470986645,2.733648312567138,0.6
-0.3310812557586218,2.7266994573180723,0.6
-0.360509076184669,2.7191023157201046,0.6
